10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000002,  3.010593083609486076 -0.197810901802717931   1.814825088903907924  0.000388326953461024   4.825418172513393777 -0.197422574849256904
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.075396825395700695 -0.099206349206097347   0.000000000000000000  0.000000000000000000   3.075396825395700695 -0.099206349206097347
10 0.000001,  3.075396825395700695 -0.099206349206097347   0.000000000000000000  0.000000000000000000   3.075396825395700695 -0.099206349206097347
100 0.000008,  3.075396825395700695 -0.099206349206097347   0.000000000000000000  0.000000000000000000   3.075396825395700695 -0.099206349206097347
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
100 0.000008,  5.519209624345627674 -0.082603554510760180   3.272808738798641315  0.001686739445136967   8.792018363144268989 -0.080916815065623218
10 0.000000,  3.155474138831794395 -0.049455286015950707   7.218380411248229933  0.000388716258928383   10.373854550080023884 -0.049066569757022324
10 0.000000,  3.155474138831794395 -0.049455286015950707   7.218380411248229933  0.000388716258928383   10.373854550080023884 -0.049066569757022324
10 0.000002,  3.010593083609486076 -0.197810901802717931   1.814825088903907924  0.000388326953461024   4.825418172513393777 -0.197422574849256904
10 0.000002,  3.010593083609486076 -0.197810901802717931   1.814825088903907924  0.000388326953461024   4.825418172513393777 -0.197422574849256904
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.111093325801083331 -0.098901845331487895  -0.000108422893895008 -3.148868837255689890   3.110984902907188321 -3.247770682587177937
10 0.000001,  3.111093325801083331 -0.098901845331487895  -0.000108422893895008 -3.148868837255689890   3.110984902907188321 -3.247770682587177937
10 0.000001,  3.111093325801083331 -0.098901845331487895  -0.000108422893895008 -3.148868837255689890   3.110984902907188321 -3.247770682587177937
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525516531  0.000388457362879129   6.724566601579931024 -0.098518701050986507
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
10 0.000001,  3.107137982054414493 -0.098907158413865631   3.617428619525521860  0.000388457362879224   6.724566601579936354 -0.098518701050986410
